fas_id,course_code,department,semester,rating,hours_per_week,num_students,num_sections
138072,MUSIC 142R,MUSIC,2024Fall,4.67,4.33,11,1
138516,PHYSICS 286,PHYSICS,2022Fall,4.43,8.43,21,1
138516,PHYSICS 286,PHYSICS,2023Fall,4.19,10.88,42,1
139163,PHIL 166,PHIL,2023Spring,4.09,5.27,14,1
140008,ENG-SCI 50,ENG-SCI,2023Spring,3.75,8.41,86,2
140008,ENG-SCI 50,ENG-SCI,2024Spring,4.08,7.95,56,1
140008,ENG-SCI 50,ENG-SCI,2025Spring,3.51,9.8,98,2
140523,LING 103,LING,2023Spring,4.8,3.22,13,1
140523,LING 103,LING,2023Fall,4.86,2.71,12,1
140523,LING 103,LING,2024Fall,4.6,3.56,11,1
140622,MUSIC 121,MUSIC,2023Spring,4.83,3.8,11,1
140830,OEB 130,OEB,2023Spring,4.96,2.88,34,1
141012,SPANSH 122,SPANSH,2022Fall,5.0,5.0,13,1
141253,APPHY 216,APPHY,2023Spring,4.59,8.38,29,1
141253,APPHY 216,APPHY,2025Spring,4.41,8.3,43,1
141608,PHIL 18,PHIL,2023Spring,4.05,3.76,106,1
141608,PHIL 18,PHIL,2023Fall,4.1,4.0,58,1
141608,PHIL 18,PHIL,2025Spring,4.33,3.92,44,1
141676,FOLKMYTH 100,FOLKMYTH,2023Fall,4.32,2.75,32,2
141859,BCMP 213,BCMP,2023Spring,4.67,5.07,16,1
141859,BCMP 213,BCMP,2024Spring,4.67,6.0,11,1
141859,BCMP 213,BCMP,2025Spring,4.57,5.14,10,1
142149,AFVS 167,AFVS,2023Spring,4.38,5.25,10,1
142149,AFVS 167,AFVS,2024Spring,5.0,4.0,11,1
142149,AFVS 167,AFVS,2025Spring,5.0,4.25,12,1
142192,OEB 114,OEB,2022Fall,4.83,2.0,7,1
142224,OEB 53,OEB,2022Fall,4.78,4.59,31,1
142224,OEB 53,OEB,2023Fall,4.69,4.38,32,1
142224,OEB 53,OEB,2024Fall,4.94,5.11,24,1
142254,ENG-SCI 202,ENG-SCI,2024Spring,4.25,8.75,21,1
142447,GENED 1008,GENED,2024Spring,3.89,4.28,79,1
142451,GENED 1136,GENED,2023Fall,4.0,7.13,20,2
142451,GENED 1136,GENED,2024Fall,4.19,6.35,35,2
142657,HIST 1023,HIST,2022Fall,4.67,4.08,13,2
142659,ENG-SCI 242R,ENG-SCI,2022Fall,5.0,16.33,9,1
142688,OEB 155R,OEB,2023Fall,4.57,9.71,14,1
142694,MEDVLSTD 117,MEDVLSTD,2022Fall,4.0,6.83,9,1
142695,HIST 1878A,HIST,2023Spring,4.6,6.33,15,1
142819,WOMGEN 1210FT,WOMGEN,2023Fall,4.15,3.06,32,1
142819,WOMGEN 1210FT,WOMGEN,2025Spring,4.7,4.53,32,1
142998,APPHY 282,APPHY,2022Fall,3.6,18.0,10,1
143005,ENG-SCI 151,ENG-SCI,2022Fall,4.71,9.14,9,1
143005,ENG-SCI 151,ENG-SCI,2024Spring,4.71,4.14,9,1
143005,ENG-SCI 151,ENG-SCI,2025Spring,4.94,4.94,29,1
143023,GOV 3002A,GOV,2022Fall,4.0,1.0,19,1
143023,GOV 3002A,GOV,2024Fall,4.0,1.5,16,1
143028,ANTHRO 97Z,ANTHRO,2023Spring,3.67,7.92,16,1
143028,ANTHRO 97Z,ANTHRO,2024Spring,4.13,7.27,19,1
143028,ANTHRO 97Z,ANTHRO,2025Spring,4.5,7.71,11,1
143057,HBTM 201,HBTM,2022Fall,4.13,5.57,14,1
143057,HBTM 201,HBTM,2024Fall,4.08,3.38,29,2
143250,HAA 206,HAA,2024Fall,4.55,4.64,14,1
143254,IMMUN 204,IMMUN,2023Spring,4.33,3.8,11,1
143254,IMMUN 204,IMMUN,2024Spring,4.0,2.75,13,1
143254,IMMUN 204,IMMUN,2025Spring,4.4,6.8,10,1
143432,APMTH 105,APMTH,2023Spring,2.04,10.16,69,1
143432,APMTH 105,APMTH,2024Spring,3.96,9.27,81,1
143432,APMTH 105,APMTH,2025Spring,3.95,9.92,99,1
143433,ENG-SCI 154,ENG-SCI,2023Spring,4.09,14.2,14,1
143445,OEB 59,OEB,2022Fall,4.63,3.67,35,1
143450,PHYSICS 181,PHYSICS,2023Spring,3.7,9.23,56,1
143450,PHYSICS 181,PHYSICS,2024Spring,3.36,8.44,48,1
143450,PHYSICS 181,PHYSICS,2025Spring,4.15,9.95,54,1
143462,ECON 2535,ECON,2023Spring,4.75,8.25,6,2
143485,OEB 157,OEB,2024Fall,3.6,3.4,8,1
143667,COMPSCI 2610,COMPSCI,2025Spring,5.0,6.88,12,1
143833,EASTD 140,EASTD,2024Spring,4.73,4.73,11,1
143833,EASTD 140,EASTD,2025Spring,4.83,6.2,11,1
143845,OEB 275R,OEB,2022Fall,4.0,5.71,12,1
143846,OEB 190,OEB,2024Spring,4.64,4.21,21,1
143855,APPHY 295A,APPHY,2022Fall,3.39,11.18,28,1
143855,APPHY 295A,APPHY,2023Fall,3.14,10.25,27,1
143855,APPHY 295A,APPHY,2024Fall,4.4,9.79,24,1
143870,ENG-SCI 190,ENG-SCI,2023Spring,4.5,5.19,22,1
143870,ENG-SCI 190,ENG-SCI,2024Spring,4.38,4.66,48,1
143892,CHNSE 123XB,CHNSE,2023Spring,4.81,7.38,17,1
143892,CHNSE 123XB,CHNSE,2024Spring,5.0,7.0,11,1
143892,CHNSE 123XB,CHNSE,2025Spring,4.8,7.2,11,1
144024,ENG-SCI 247,ENG-SCI,2025Spring,4.71,11.0,11,1
144157,ENG-SCI 125,ENG-SCI,2022Fall,4.07,8.29,46,1
144157,ENG-SCI 125,ENG-SCI,2023Fall,4.38,9.22,35,1
144157,ENG-SCI 125,ENG-SCI,2024Fall,3.47,11.19,38,1
144180,OEB 125,OEB,2023Fall,4.08,7.0,13,1
144184,SWAHILI BA,SWAHILI,2022Fall,4.0,4.0,5,1
144350,ENG-SCI 100HFA,ENG-SCI,2022Fall,3.3,10.63,48,9
144350,ENG-SCI 100HFA,ENG-SCI,2024Fall,3.0,13.23,68,12
144583,OEB 103,OEB,2025Spring,4.91,4.6,16,1
144594,OEB 10,OEB,2022Fall,3.09,6.31,67,5
144594,OEB 10,OEB,2023Fall,3.83,4.84,67,5
144594,OEB 10,OEB,2024Fall,3.77,6.16,92,5
144597,OEB 51,OEB,2023Spring,4.67,2.33,10,1
144597,OEB 51,OEB,2024Spring,4.64,6.27,14,2
144597,OEB 51,OEB,2025Spring,4.86,4.57,14,1
144784,ANE 222,ANE,2022Fall,4.4,11.8,7,1
144952,ENG-SCI 123,ENG-SCI,2023Spring,2.09,8.68,64,1
144952,ENG-SCI 123,ENG-SCI,2024Spring,4.17,9.02,73,1
144952,ENG-SCI 123,ENG-SCI,2025Spring,3.94,8.69,72,1
144983,ENG-SCI 96,ENG-SCI,2022Fall,2.68,8.12,20,2
144983,ENG-SCI 96,ENG-SCI,2023Spring,3.19,5.71,31,2
144983,ENG-SCI 96,ENG-SCI,2023Fall,3.76,6.48,29,2
144983,ENG-SCI 96,ENG-SCI,2024Spring,3.71,5.15,14,4
144983,ENG-SCI 96,ENG-SCI,2024Fall,3.38,4.58,23,2
144983,ENG-SCI 96,ENG-SCI,2025Spring,2.33,6.27,13,3
145012,OEB 223,OEB,2023Spring,4.63,3.67,11,1
145012,OEB 223,OEB,2024Spring,4.25,3.55,22,1
145012,OEB 223,OEB,2025Spring,4.46,4.42,17,1
145020,OEB 167,OEB,2023Spring,4.55,3.65,25,1
145024,PHYSICS 247,PHYSICS,2022Fall,4.67,10.17,10,2
145024,PHYSICS 247,PHYSICS,2023Spring,4.63,9.81,17,2
145024,PHYSICS 247,PHYSICS,2023Fall,4.33,7.56,9,2
145024,PHYSICS 247,PHYSICS,2024Spring,4.8,10.2,21,1
145024,PHYSICS 247,PHYSICS,2024Fall,4.3,10.6,17,4
145024,PHYSICS 247,PHYSICS,2025Spring,4.43,8.36,22,4
145140,OEB 119,OEB,2024Fall,4.75,3.97,46,1
145331,SOCIOL 1156,SOCIOL,2023Spring,4.13,5.21,46,1
145331,SOCIOL 1156,SOCIOL,2023Fall,2.73,3.96,34,1
145331,SOCIOL 1156,SOCIOL,2024Fall,4.27,5.62,38,1
145357,ENGLISH 276X,ENGLISH,2024Spring,4.63,8.43,13,1
145357,ENGLISH 276X,ENGLISH,2025Spring,4.75,8.5,14,1
145402,ENGLISH CAMR,ENGLISH,2023Spring,4.89,4.13,12,1
145402,ENGLISH CAMR,ENGLISH,2025Spring,4.5,5.25,11,1
145409,OEB 242,OEB,2023Spring,4.27,4.4,21,2
145409,OEB 242,OEB,2025Spring,3.88,5.13,25,2
145419,EASTD 97AB,EASTD,2023Spring,4.53,4.66,34,1
145426,ENGLISH CNFR,ENGLISH,2022Fall,4.82,4.0,11,1
145426,ENGLISH CNFR,ENGLISH,2023Spring,4.7,3.7,12,1
145426,ENGLISH CNFR,ENGLISH,2024Spring,4.89,4.33,12,1
145426,ENGLISH CNFR,ENGLISH,2024Fall,5.0,4.14,12,1
145426,ENGLISH CNFR,ENGLISH,2025Spring,4.71,5.29,9,1
145857,OEB 145,OEB,2023Fall,4.14,5.29,7,1
145857,OEB 145,OEB,2024Fall,4.33,6.0,12,1
146214,ENGLISH 115B,ENGLISH,2022Fall,4.67,6.11,11,1
146214,ENGLISH 115B,ENGLISH,2024Spring,4.71,4.0,9,1
146247,ENGLISH CPWR,ENGLISH,2024Spring,5.0,6.5,13,1
146257,IMMUN 301QC,IMMUN,2023Spring,3.4,4.4,8,1
146590,ENGLISH 181A,ENGLISH,2022Fall,4.53,4.52,38,1
146632,ENGLISH CBBR,ENGLISH,2022Fall,5.0,4.86,12,1
146632,ENGLISH CBBR,ENGLISH,2023Spring,5.0,6.56,12,1
146632,ENGLISH CBBR,ENGLISH,2023Fall,4.71,6.14,11,1
146632,ENGLISH CBBR,ENGLISH,2024Fall,4.8,5.1,11,1
146632,ENGLISH CBBR,ENGLISH,2025Spring,4.9,3.78,12,1
146654,IMMUN 306QC,IMMUN,2023Spring,3.86,5.33,13,3
146676,ENGLISH 145A,ENGLISH,2024Fall,4.86,8.55,27,1
146697,ENGLISH 251,ENGLISH,2025Spring,4.8,10.75,15,1
146761,GOV 1295,GOV,2023Spring,4.67,7.08,69,1
146761,GOV 1295,GOV,2024Spring,4.71,7.15,51,1
146772,ENG-SCI 220,ENG-SCI,2025Spring,4.57,12.0,10,1
146886,PHIL 133,PHIL,2023Spring,4.73,4.42,70,1
146886,PHIL 133,PHIL,2024Fall,4.75,5.41,85,1
146948,APPHY 295B,APPHY,2023Spring,4.27,9.45,23,1
146948,APPHY 295B,APPHY,2024Spring,4.05,9.53,26,1
146948,APPHY 295B,APPHY,2025Spring,4.5,7.0,13,1
147213,GOV 1735,GOV,2022Fall,4.75,5.88,9,1
147213,GOV 1735,GOV,2024Fall,4.64,5.8,13,1
147622,LING 175,LING,2025Spring,3.6,3.5,9,2
147748,MEDVLSTD 119,MEDVLSTD,2024Spring,4.67,4.5,8,1
147748,MEDVLSTD 119,MEDVLSTD,2025Spring,4.5,6.5,7,1
147979,PHYSICS 268R,PHYSICS,2023Fall,4.7,7.0,18,1
148122,OEB 106,OEB,2023Fall,4.43,4.14,10,1
148148,ENG-SCI 156,ENG-SCI,2023Spring,4.5,10.5,15,1
148148,ENG-SCI 156,ENG-SCI,2024Spring,4.05,9.94,25,1
148148,ENG-SCI 156,ENG-SCI,2025Spring,4.35,10.12,29,1
148156,COMPSCI 181,COMPSCI,2023Spring,3.57,12.15,220,1
148156,COMPSCI 181,COMPSCI,2024Spring,3.33,11.2,185,2
148156,COMPSCI 1810,COMPSCI,2025Spring,3.46,10.43,96,3
148158,HIST 1878B,HIST,2023Fall,4.27,4.31,22,1
148176,AFVS 160,AFVS,2023Spring,4.73,3.71,16,1
148176,AFVS 160,AFVS,2024Spring,4.82,3.12,20,1
148176,AFVS 160,AFVS,2025Spring,4.86,4.0,21,1
148222,COMPLIT 162,COMPLIT,2023Spring,4.64,2.38,20,1
148222,COMPLIT 162,COMPLIT,2025Spring,4.93,4.09,60,1
148242,OEB 399,OEB,2022Fall,4.75,0,11,1
148242,OEB 399,OEB,2023Spring,4.5,0.83,12,1
148242,OEB 399,OEB,2023Fall,4.5,1.75,11,1
148242,OEB 399,OEB,2024Fall,4.25,0,12,1
148242,OEB 399,OEB,2025Spring,3.43,1.0,12,1
148273,ECON 985B,ECON,2023Spring,4.73,15.12,11,2
148273,ECON 985B,ECON,2024Spring,4.58,9.82,8,6
148273,ECON 985B,ECON,2025Spring,4.39,11.54,10,3
148283,GOV 2761,GOV,2023Fall,4.86,12.33,11,1
148434,ENG-SCI 51,ENG-SCI,2023Spring,3.84,9.31,52,1
148434,ENG-SCI 51,ENG-SCI,2023Fall,4.0,9.17,23,1
148434,ENG-SCI 51,ENG-SCI,2024Spring,3.22,11.37,25,1
148434,ENG-SCI 51,ENG-SCI,2024Fall,4.03,10.46,35,1
148434,ENG-SCI 51,ENG-SCI,2025Spring,3.52,11.61,46,1
148503,IMMUN 202,IMMUN,2023Spring,3.88,6.5,28,1
148503,IMMUN 202,IMMUN,2024Spring,4.05,5.12,34,1
148503,IMMUN 202,IMMUN,2025Spring,4.19,5.33,32,1
148547,IMMUN 201,IMMUN,2022Fall,4.3,10.52,36,17
148547,IMMUN 201,IMMUN,2023Fall,3.95,10.31,31,16
148547,IMMUN 201,IMMUN,2024Fall,4.04,12.48,38,16
150189,BE 110,BE,2022Fall,2.35,15.56,22,1
150189,BE 110,BE,2023Fall,3.39,12.4,39,1
150189,BE 110,BE,2024Fall,3.43,14.05,46,1
152514,COMPSCI 50,COMPSCI,2022Fall,3.78,9.95,567,2
152514,COMPSCI 50,COMPSCI,2023Spring,3.94,9.71,83,2
152514,COMPSCI 50,COMPSCI,2023Fall,3.87,8.59,437,3
152514,COMPSCI 50,COMPSCI,2024Spring,4.41,8.0,24,3
152514,COMPSCI 50,COMPSCI,2024Fall,3.96,9.12,366,2
152514,COMPSCI 50,COMPSCI,2025Spring,4.27,11.29,24,2
153042,MUSIC 189R,MUSIC,2022Fall,4.87,5.03,39,4
153042,MUSIC 189R,MUSIC,2023Spring,4.86,3.93,49,4
153042,MUSIC 189R,MUSIC,2023Fall,4.85,3.9,41,4
153042,MUSIC 189R,MUSIC,2024Spring,4.79,4.29,42,4
153042,MUSIC 189R,MUSIC,2024Fall,4.84,4.42,58,4
153042,MUSIC 189R,MUSIC,2025Spring,4.9,5.82,48,4
156010,MCB 165,MCB,2023Spring,4.32,4.52,33,1
156010,MCB 165,MCB,2025Spring,4.0,5.78,32,1
156020,PHIL 101,PHIL,2022Fall,2.53,4.33,21,1
156023,PHIL 145,PHIL,2024Spring,3.56,8.38,20,1
156024,PHIL 173,PHIL,2022Fall,4.59,7.0,28,1
156025,PHIL 164,PHIL,2023Fall,4.68,6.16,28,1
156025,PHIL 164,PHIL,2024Fall,4.69,5.47,17,1
156043,WOMGEN 1210QT,WOMGEN,2022Fall,4.18,5.0,15,1
156089,BBS 330,BBS,2022Fall,3.25,5.69,50,18
156089,BBS 330,BBS,2023Fall,3.47,7.14,44,17
156104,BCMP 236,BCMP,2023Spring,3.92,3.76,62,3
156104,BCMP 236,BCMP,2024Spring,2.79,3.21,37,2
156104,BCMP 236,BCMP,2025Spring,4.0,2.45,56,2
156107,GOV 1013,GOV,2025Spring,4.38,5.17,17,1
156115,GOV 1790,GOV,2022Fall,4.66,5.15,78,1
156115,GOV 1790,GOV,2024Fall,4.57,6.63,111,1
156116,PHIL 139,PHIL,2022Fall,4.83,5.52,35,1
156118,OEB 120,OEB,2023Fall,3.86,3.95,30,1
156119,MATH 145A,MATH,2024Spring,4.33,8.95,26,1
156120,MATH 145B,MATH,2025Spring,4.45,8.6,15,1
156126,PHIL 159S,PHIL,2024Spring,4.6,3.0,6,1
156137,PHIL 271,PHIL,2023Fall,5.0,6.67,13,1
156172,AFVS 189G,AFVS,2023Fall,4.33,6.4,11,1
156174,HEB 1480,HEB,2022Fall,4.38,8.27,15,1
156174,HEB 118,HEB,2024Fall,5.0,4.75,8,1
156182,FYSEMR 41U,FYSEMR,2024Spring,5.0,0.5,6,1
156186,PHIL 11,PHIL,2023Spring,4.05,5.39,27,1
156202,APCOMP 297R,APCOMP,2022Fall,4.27,8.55,66,1
156202,APCOMP 297R,APCOMP,2023Fall,3.79,10.82,65,1
156202,APCOMP 297R,APCOMP,2024Spring,4.21,10.58,28,1
156202,APCOMP 297R,APCOMP,2024Fall,3.74,8.32,38,1
156202,APCOMP 297R,APCOMP,2025Spring,2.32,6.53,36,1
156211,COMPSCI 224,COMPSCI,2023Fall,4.46,9.04,31,1
156211,COMPSCI 2243,COMPSCI,2024Fall,4.5,9.44,14,1
156219,ENG-SCI 291,ENG-SCI,2023Fall,3.64,7.55,14,2
156227,MODMDEST 158A,MODMDEST,2024Fall,4.8,6.33,10,1
156241,FRSEMR 34V,FYSEMR,2023Spring,5.0,2.75,6,1
156241,FYSEMR 34V,FYSEMR,2024Spring,4.75,2.8,10,1
156250,RELIGION 1497,RELIGION,2022Fall,4.8,4.5,13,1
156258,RELIGION 1462,RELIGION,2023Fall,4.5,5.67,8,1
156263,SOC-STD 98PV,SOC-STD,2022Fall,5.0,6.17,9,1
156263,SOC-STD 98PV,SOC-STD,2024Fall,5.0,7.29,10,1
156287,ENG-SCI 111,ENG-SCI,2022Fall,3.57,10.61,36,1
156287,ENG-SCI 111,ENG-SCI,2023Fall,4.25,10.75,10,1
156288,ENG-SCI 121,ENG-SCI,2022Fall,4.34,8.16,82,1
156288,ENG-SCI 121,ENG-SCI,2023Fall,4.53,6.69,75,1
156288,ENG-SCI 121,ENG-SCI,2024Fall,4.22,7.78,74,1
156296,RELIGION 1590,RELIGION,2022Fall,4.5,5.25,6,1
156305,LATIN 106B,LATIN,2024Fall,4.67,6.0,13,1
156313,CLS-STDY 112,CLS-STDY,2023Spring,4.75,3.88,10,2
156313,CLS-STDY 112,CLS-STDY,2024Spring,4.5,4.67,12,2
156313,CLS-STDY 112,CLS-STDY,2025Spring,4.4,4.6,11,1
156351,SOCIOL 1161,SOCIOL,2025Spring,4.43,6.86,11,1
156356,ECON 1759,ECON,2023Spring,4.41,5.69,42,1
156356,ECON 1759,ECON,2024Spring,4.53,4.76,124,1
156356,ECON 1759,ECON,2025Spring,4.38,4.78,191,1
156370,ECON 980CC,ECON,2023Spring,5.0,7.83,10,1
156371,ECON 2035,ECON,2022Fall,4.2,14.0,8,1
156371,ECON 2035,ECON,2023Fall,4.5,13.17,9,1
156390,ANTHRO 1836AR,ANTHRO,2024Spring,4.0,16.67,9,2
156395,CHEM 155,CHEM,2022Fall,4.8,9.0,6,1
156395,CHEM 155,CHEM,2024Fall,4.53,6.11,26,1
156425,STAT 120,STAT,2022Fall,4.25,8.07,40,1
156425,STAT 120,STAT,2024Fall,4.83,7.83,15,1
156427,ENG-SCI 115,ENG-SCI,2023Spring,3.59,6.66,115,1
156427,ENG-SCI 115,ENG-SCI,2024Spring,3.88,6.79,88,1
156427,ENG-SCI 115,ENG-SCI,2024Fall,3.5,6.96,47,1
156427,ENG-SCI 115,ENG-SCI,2025Spring,4.36,7.75,44,1
156433,RELIGION 47,RELIGION,2023Spring,4.78,4.0,12,1
156433,RELIGION 47,RELIGION,2025Spring,5.0,4.44,12,1
156435,GOV 2097,GOV,2024Fall,4.3,8.44,14,1
156438,GOV 2213,GOV,2023Fall,4.0,8.75,12,2
156438,GOV 2213,GOV,2024Fall,3.43,6.29,9,2
156449,FRSEMR 26O,FRSEMR,2022Fall,4.7,1.0,15,1
156450,FYSEMR 26K,FYSEMR,2023Fall,4.62,3.42,14,1
156452,STAT 212,STAT,2023Spring,4.59,9.87,21,1
156452,STAT 212,STAT,2024Spring,4.68,8.9,29,1
156452,STAT 212,STAT,2025Spring,4.1,11.8,31,1
156458,GOV 2340B,GOV,2023Spring,4.8,7.67,9,1
156458,GOV 2340B,GOV,2025Spring,3.0,18.0,10,1
156469,SLAVIC 185,SLAVIC,2023Spring,5.0,9.4,6,1
156469,SLAVIC 185,SLAVIC,2024Fall,5.0,10.2,6,1
156496,ESE 133,ESE,2023Spring,4.74,4.53,24,1
156496,ESE 133,ESE,2024Spring,4.63,5.38,13,1
156496,ESE 133,ESE,2025Spring,4.7,6.22,11,1
156500,ESE 131,ESE,2024Spring,5.0,7.4,21,1
156502,FRSEMR 41K,FRSEMR,2022Fall,4.83,2.83,12,1
156515,CLASARCH 133,CLASARCH,2024Fall,4.5,4.0,7,1
156523,GOV 2372,GOV,2023Fall,4.38,7.5,11,1
156548,ENG-SCI 158,ENG-SCI,2023Fall,4.86,6.86,10,1
156564,HIST 1993,HIST,2022Fall,4.67,8.0,11,1
156564,HIST 1993,HIST,2024Fall,4.57,8.0,8,1
156569,PSY 1454,PSY,2022Fall,5.0,2.75,13,1
156593,EASTD 271,EASTD,2023Spring,4.6,7.6,5,1
156593,EASTD 271,EASTD,2024Spring,4.33,9.67,7,1
156630,ENGLISH CIJR,ENGLISH,2022Fall,4.2,5.4,9,1
156726,ENG-SCI 256,ENG-SCI,2024Spring,4.57,7.57,9,1
156750,JAMAICAN AA,JAMAICAN,2023Fall,5.0,1.6,10,1
156925,STAT 286,STAT,2022Fall,3.47,11.61,43,1
156925,STAT 286,STAT,2023Fall,4.08,11.32,36,1
156933,ESE 161,ESE,2024Spring,4.61,5.65,24,1
156933,ESE 161,ESE,2025Spring,4.61,7.53,25,1
156936,COMPSCI 282R,COMPSCI,2023Fall,4.69,7.68,43,1
156936,COMPSCI 2822R,COMPSCI,2024Fall,3.71,6.04,80,1
156944,PORTUG 15,PORTUG,2024Spring,5.0,3.0,7,1
156947,ENG-SCI 24,ENG-SCI,2023Spring,5.0,2.35,21,1
156947,ENG-SCI 24,ENG-SCI,2024Spring,4.67,2.64,19,1
156947,ENG-SCI 24,ENG-SCI,2025Spring,4.82,3.6,19,1
156950,MCB 350,MCB,2024Fall,5.0,0,13,2
156952,MCB 352,MCB,2024Spring,4.8,1.0,12,2
159550,GENED 1145,GENED,2023Fall,4.43,4.33,53,1
159550,GENED 1145,GENED,2024Fall,4.27,4.9,28,1
159551,EAFM 111,EAFM,2024Spring,4.73,3.82,19,1
159555,HIST 1937,HIST,2024Fall,4.94,8.78,18,1
159556,HIST 1924,HIST,2024Fall,4.75,7.43,9,2
159563,HIST 2638,HIST,2022Fall,4.45,9.4,16,1
159565,HEB 1290,HEB,2024Spring,4.67,4.2,9,1
159566,MCB 290B,MCB,2023Spring,2.0,1.33,15,2
159593,HIST 1039,HIST,2024Spring,4.22,3.5,11,1
159595,JAPAN 120A,JAPAN,2022Fall,3.83,6.8,10,1
159595,JAPAN 120A,JAPAN,2023Fall,4.89,7.5,11,1
159595,JAPAN 120A,JAPAN,2024Fall,4.5,8.75,7,1
159596,JAPAN 120B,JAPAN,2023Spring,4.0,6.2,7,1
159596,JAPAN 120B,JAPAN,2024Spring,4.8,7.4,9,1
159596,JAPAN 120B,JAPAN,2025Spring,4.92,7.0,13,1
159614,HLTHPOL 2000B,HLTHPOL,2023Spring,3.17,3.17,13,1
159614,HLTHPOL 2000B,HLTHPOL,2024Spring,4.17,4.0,12,2
159614,HLTHPOL 2000B,HLTHPOL,2025Spring,3.86,3.71,11,1
159619,E-PSCI 99B,E-PSCI,2024Spring,3.67,13.0,5,2
159619,E-PSCI 99B,E-PSCI,2025Spring,5.0,14.0,6,2
159620,RUSS AB,RUSS,2025Spring,5.0,7.5,6,2
159629,CHNSE 130A,CHNSE,2022Fall,4.33,8.44,11,1
159629,CHNSE 130A,CHNSE,2023Fall,4.14,5.6,10,1
159629,CHNSE 130A,CHNSE,2024Fall,5.0,7.0,15,1
159631,CHNSE 130B,CHNSE,2023Spring,4.5,7.5,11,1
159631,CHNSE 130B,CHNSE,2024Spring,4.44,6.11,14,1
159631,CHNSE 130B,CHNSE,2025Spring,4.8,7.2,8,1
159639,ECON 2010D,ECON,2023Spring,4.42,8.12,27,2
159639,ECON 2010D,ECON,2024Spring,4.42,10.69,26,2
159639,ECON 2010D,ECON,2025Spring,4.37,11.29,31,2
159651,MCB 99B,MCB,2023Spring,4.24,18.06,24,2
159651,MCB 99B,MCB,2024Spring,3.71,14.93,19,2
159651,MCB 99B,MCB,2025Spring,4.64,17.17,30,2
159653,RUSS BB,RUSS,2023Spring,4.8,8.0,7,2
159653,RUSS BB,RUSS,2025Spring,4.88,8.63,11,2
159655,MCB 125,MCB,2023Spring,4.14,6.52,115,1
159657,HIST 1931,HIST,2024Spring,4.2,6.0,10,1
159683,HAA 192M,HAA,2023Fall,4.0,4.0,12,1
159688,PHIL 192,PHIL,2024Spring,4.63,5.13,23,1
159706,LIFESCI 50A,LIFESCI,2022Fall,4.9,15.74,34,4
159706,LIFESCI 50A,LIFESCI,2023Fall,4.41,15.78,40,5
159706,LIFESCI 50A,LIFESCI,2024Fall,4.68,14.47,42,6
159707,LIFESCI 50B,LIFESCI,2023Spring,4.67,12.33,34,6
159707,LIFESCI 50B,LIFESCI,2024Spring,4.57,12.3,35,7
159707,LIFESCI 50B,LIFESCI,2025Spring,4.3,13.52,41,5
159715,SCAND 55,SCAND,2023Spring,5.0,2.0,5,1
159715,SCAND 55,SCAND,2024Spring,4.73,2.0,21,1
159715,SCAND 55,SCAND,2025Spring,4.5,2.44,14,1
159732,CPB 99B,CPB,2023Spring,4.07,20.8,21,2
159732,CPB 99B,CPB,2024Spring,3.5,18.0,8,2
159732,CPB 99B,CPB,2025Spring,4.57,21.43,10,2
159736,FYSEMR 31D,FYSEMR,2023Fall,3.43,2.83,12,1
159754,PHIL 279,PHIL,2023Fall,4.86,5.57,13,1
159754,PHIL 279,PHIL,2025Spring,4.78,4.86,13,1
159763,MATH 157,MATH,2023Spring,4.0,8.48,38,1
159763,MATH 157,MATH,2024Spring,4.27,7.94,25,1
159763,MATH 157,MATH,2025Spring,4.25,7.26,35,1
159779,SOCIOL 1023,SOCIOL,2025Spring,4.73,5.64,31,1
159793,HIST-LIT 90BR,HIST-LIT,2024Fall,4.78,6.0,11,1
159800,ASTRON 99B,ASTRON,2023Spring,4.0,15.83,7,1
159800,ASTRON 99B,ASTRON,2025Spring,4.71,10.71,9,1
159802,STAT 213,STAT,2023Spring,4.23,13.45,14,1
159802,STAT 213,STAT,2024Spring,4.7,12.13,14,1
159802,STAT 213,STAT,2025Spring,4.4,12.67,19,1
159805,GERMAN 10B,GERMAN,2023Spring,4.83,4.82,14,1
159805,GERMAN 10B,GERMAN,2024Spring,4.38,9.25,13,1
159805,GERMAN 10B,GERMAN,2025Spring,4.22,9.88,13,1
159809,GENED 1121,GENED,2023Spring,3.81,4.36,88,1
159811,GOV 3004B,GOV,2023Spring,4.8,1.5,16,2
159811,GOV 3004B,GOV,2024Spring,4.67,2.0,21,2
159813,GOV 3005B,GOV,2023Spring,5.0,0,16,2
159813,GOV 3005B,GOV,2024Spring,4.67,0,16,2
159814,GOV 3006B,GOV,2023Spring,4.33,0,21,2
159814,GOV 3006B,GOV,2025Spring,5.0,0,26,2
159829,SWAHILI AB,SWAHILI,2025Spring,4.43,4.33,11,1
159830,FRSEMR 21R,FRSEMR,2023Spring,4.14,3.71,8,1
159836,FRSEMR 33C,FYSEMR,2022Fall,4.36,4.09,11,1
159836,FYSEMR 33C,FYSEMR,2023Fall,4.14,3.14,10,1
159836,FYSEMR 33C,FYSEMR,2025Spring,5.0,5.25,6,1
159837,FRSEMR 41R,FRSEMR,2022Fall,3.89,3.11,10,1
159840,MODGRK AA,MODGRK,2022Fall,5.0,2.8,7,1
159840,MODGRK AA,MODGRK,2023Fall,5.0,2.78,11,1
159841,MODGRK AB,MODGRK,2023Spring,5.0,3.25,8,1
